Current Unix Time (s),Milliseconds (ms),ADCS State,Attitude Estimation Mode,Control Mode,CubeControl Signal Enabled,CubeControl Motor Enabled,CubeSense Enabled,GPS Receiver Enabled,GPS LNA Power Enabled,Motor Driver Enabled,Magnetometer Deployment Enabled,Configuration Load Error,Orbit Parameters Load Error,CubeSense Communications Error,CubeControl Signal Communications Error,CubeControl Motor Communications Error,CubeSense Node Identification Error,CubeControl Signal Identification Error,CubeControl Motor Identification Error,Magnetometer Deployment Power Error,1s Control Loop Time Exceeded,Magnetometer Range Error,Sun Sensor Overcurrent Detected,Sun Sensor Busy Error,Sun Sensor Detection Error,Wheel Control Error,Nadir Sensor Overcurrent Detected,Nadir Sensor Busy Error,Nadir Sensor Detection Error,Estimation Error,Rate Sensor Range Error,Wheel Speed Range Error,Coarse Sun Sensor Error,Orbit Parameters are Invalid,Configuration is Invalid,Control Mode Change is not allowed,Estimator Change is not allowed,Modelled and measured magnetic field differs in size,SRAM Latch-up Error,SD Card Error,Node Recovery Error,Steady-State Y-Thomson detected,TRIAD and EKF reports same attitude,Sun is Above Local Horizon,Estimated Roll Angle (deg),Estimated Pitch Angle (deg),Estimated Yaw Angle (deg),Estimated X Anglular Rate (deg/s),Estimated Y Anglular Rate (deg/s),Estimated Z Anglular Rate (deg/s),Nadir X,Nadir Y,Nadir Z,X Angular Rate (deg/s),Y Angular Rate (deg/s),Z Angular Rate (deg/s),Nadir centroid X (deg),Nadir centroid Y (deg),Busy Status,Detection result,Sun centroid X (deg),Sun centroid Y (deg),Busy Status,Detection result,CSS1,CSS2,CSS3,CSS4,CSS5,CSS6,MagX,MagY,MagZ,CubeSense 3V3 Current (mA),CubeSense Nadir SRAM Current (mA),CubeSense Sun SRAM Current (mA),ARM CPU Temperature (C),CubeControl 3V3 Current (mA),CubeControl 5V Current (mA),CubeControl Vbat Current (mA),Magnetorquer Current (mA),Momentum Wheel Current (mA),Rate Sensor Temperature (C),Magnetometer Temperature (C)
1420253564,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.04,0.28,-0.29,0,0,0,0,0.52,0,-15.8,-1.77,Idle,NoError,61.11,49.11,Idle,NoError,85,11,15,22,32,34,14448,26505,-6994,10.3,0,0,0,50.78125,11.23046875,14.6484375,5,3.82,5,0
1420253565,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.03,0.28,-0.29,0,0,0,0,0.52,0,-17.89,-2.37,Idle,NoError,61.11,49.11,Idle,NoError,85,11,14,22,32,34,14473,26779,-6971,10.3,0,0,0,50.78125,11.23046875,14.6484375,4.9,3.82,5,0
1420253566,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.02,0.27,-0.29,0,0,0,0,0.51,0,-19.55,-3.25,Idle,NoError,61.11,49.11,Idle,NoError,84,11,14,22,32,34,14509,27068,-6950,10.3,0,0,0,50.78125,12.6953125,14.6484375,4.9,3.82,5,0
1420253567,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.01,0.26,-0.29,0,0,0,0,0.51,0,-19.15,-3.75,Idle,NoError,61.11,49.11,Idle,NoError,84,11,13,22,32,34,14547,27363,-6924,10.3,0,0,0,50.78125,11.23046875,14.6484375,4.5,3.82,5,0
1420253568,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0.26,-0.29,0,0,0,0,0.5,0,-13.88,-0.14,Idle,NoError,61.11,49.11,Idle,NoError,84,11,13,23,32,34,14581,27638,-6890,10.3,0,0,0,50.78125,11.23046875,14.6484375,5.2,3.82,5,0
1420253569,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.01,0.26,-0.29,0,0,0,0,0.49,0,-19.43,-3.46,Idle,NoError,61.11,49.11,Idle,NoError,84,12,12,23,32,34,14603,27936,-6841,10.3,0,0,0,50.78125,12.6953125,14.6484375,5.2,3.82,5,0
1420253570,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.01,0.26,-0.29,0,0,0,0,0.48,0,-19.37,-3.61,Idle,NoError,61.11,49.11,Idle,NoError,83,12,12,23,32,33,14616,28222,-6803,10.3,0,0,0,50.78125,11.23046875,14.6484375,5.2,3.82,5,0
1420253571,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.03,0.26,-0.29,0,0,0,0,0.48,0,-19.43,-3.51,Idle,NoError,61.11,49.11,Idle,NoError,83,12,11,23,31,33,14640,28515,-6742,10.3,0,0,0,50.78125,11.23046875,14.6484375,5,3.82,5,0
1420253572,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.04,0.24,-0.29,0,0,0,0,0.47,0,-19.43,-3.29,Idle,NoError,61.11,49.11,Idle,NoError,83,12,11,23,31,33,14685,28799,-6684,10.3,0,0,0,50.78125,11.23046875,14.6484375,5,3.82,5,0
1420253573,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.05,0.24,-0.29,0,0,0,0,0.47,0,-19.26,-3.16,Idle,NoError,61.11,49.11,Idle,NoError,83,12,11,23,31,33,14694,29083,-6608,10.3,0,0,0,50.78125,12.6953125,14.6484375,5,3.82,5,0
1420253574,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.06,0.24,-0.29,0,0,0,0,0.46,0,-19.27,-3.11,Idle,NoError,61.11,49.11,Idle,NoError,82,12,10,24,31,33,14729,29378,-6542,10.3,0,0,0,50.78125,12.6953125,14.6484375,5.1,3.82,5,0
1420253575,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.07,0.23,-0.29,0,0,0,0,0.46,0,-19.17,-3,Idle,NoError,61.11,49.11,Idle,NoError,82,12,10,24,31,33,14762,29669,-6470,10.3,0,0,0,50.78125,11.23046875,14.6484375,5.1,3.82,5,0
1420253576,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.08,0.22,-0.29,0,0,0,0,0.46,0,-18.93,-2.81,Idle,NoError,61.11,49.11,Idle,NoError,82,13,10,24,31,32,14794,29947,-6380,10.3,0,0,0,50.78125,11.23046875,14.6484375,5,3.82,5,0
1420253577,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.09,0.22,-0.29,0,0,0,0,0.45,0,-21.03,1.05,Idle,NoError,61.11,49.11,Idle,NoError,82,13,10,24,30,32,14818,30246,-6295,10.3,0,0,0,50.78125,11.23046875,14.6484375,5.2,3.87,5,0
1420253578,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.1,0.22,-0.29,0,0,0,0,0.44,0,-21.46,1.7,Idle,NoError,61.11,49.11,Idle,NoError,81,13,9,24,30,32,14834,30514,-6186,10.3,0,0,0,50.78125,11.23046875,14.6484375,5.1,3.82,5,0
1420253579,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.1,0.21,-0.29,0,0,0,0,0.42,0,-20.89,0.07,Idle,NoError,61.11,49.11,Idle,NoError,81,13,9,24,30,32,14862,30796,-6098,10.3,0,0,0,50.78125,11.23046875,14.6484375,5.1,3.82,5,0
1420253580,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.11,0.2,-0.28,0,0,0,0,0.41,0,-21.31,0.4,Idle,NoError,61.11,49.11,Idle,NoError,81,13,9,25,30,32,14898,31069,-5990,10.3,0,0,0,50.78125,11.23046875,14.6484375,5,3.82,5,0
1420253581,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.12,0.2,-0.29,0,0,0,0,0.41,0,-21.6,2.06,Idle,NoError,61.11,49.11,Idle,NoError,80,13,9,28,30,31,14920,31353,-5863,10.3,0,0,0,50.78125,11.23046875,14.6484375,5.1,3.82,5,0
1420253582,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.13,0.19,-0.28,0,0,0,0,0.41,0,-21.07,3.13,Idle,NoError,61.11,49.11,Idle,NoError,80,14,9,30,30,31,14950,31631,-5747,10.3,0,0,0,50.78125,11.23046875,14.6484375,5,3.82,5,0
1420253583,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.14,0.18,-0.28,0,0,0,0,0.4,0,-16.48,8.3,Idle,NoError,61.11,49.11,Idle,NoError,80,14,9,30,29,31,14976,31889,-5608,10.3,0,0,0,50.78125,11.23046875,14.6484375,5,3.82,5,0
1420253584,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.15,0.18,-0.28,0,0,0,0,0.39,0,-16.2,12.11,Idle,NoError,61.11,49.11,Idle,NoError,79,14,8,31,29,31,14996,32148,-5474,10.3,0,0,0,50.78125,12.6953125,14.6484375,4.9,3.82,5,0
1420253585,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.15,0.18,-0.28,0,0,0,0,0.39,0,-25.65,-0.52,Idle,NoError,61.11,49.11,Idle,NoError,79,14,8,31,29,30,15022,32419,-5348,10.3,0,0,0,50.78125,11.23046875,14.6484375,5.1,3.82,5,0
1420253586,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.16,0.17,-0.28,0,0,0,0,0.38,0,-24.7,-0.68,Idle,NoError,61.11,49.11,Idle,NoError,79,14,7,31,29,30,15061,32687,-5206,10.3,0,0,0,50.78125,11.23046875,14.6484375,5,3.82,5,0
1420253587,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-3.61,-11.49,0.21,0,0,0,0,0.37,0,-31.97,5.96,Idle,NoError,61.11,49.11,Idle,NoError,79,15,6,31,29,30,15090,-32586,-5033,10.3,0,0,0,50.78125,11.23046875,14.6484375,5,3.82,5,0
1420253588,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2.63,-8.36,-0.73,0,0,0,0,0.36,0,-31.88,5.73,Idle,NoError,61.11,49.11,Idle,NoError,78,15,6,31,29,30,15099,-32335,-4897,10.3,0,0,0,50.78125,12.6953125,14.6484375,5,3.82,5,0
1420253589,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-1.85,-6.03,-0.9,0,0,0,0,0.36,0,-25.18,-0.59,Idle,NoError,61.11,49.11,Idle,NoError,78,15,6,32,28,30,15149,-32074,-4734,10.3,0,0,0,50.78125,11.23046875,14.6484375,5,3.82,5,0
1420253590,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-1.29,-4.37,-0.94,0,0,0,0,0.35,0,-14.72,6.35,Idle,NoError,61.11,49.11,Idle,NoError,78,15,6,32,28,29,15171,-31844,-4569,10.3,0,0,0,50.78125,11.23046875,14.6484375,5.1,3.82,5,0
1420253591,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.89,-3.15,-0.94,0,0,0,0,0.34,0,-15.34,7.27,Idle,NoError,61.11,49.11,Idle,NoError,77,16,5,32,28,29,15191,-31599,-4396,10.3,0,0,0,50.78125,12.6953125,14.6484375,5.1,3.82,5,0
1420253592,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.61,-2.26,-0.92,0,0,0,0,0.33,0,-15.07,7.06,Idle,NoError,61.11,49.11,Idle,NoError,77,16,5,32,28,29,15214,-31355,-4219,10.3,0,0,0,50.78125,11.23046875,14.6484375,5.1,3.82,5,0
1420253593,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.4,-1.62,-0.89,0,0,0,0,0.32,0,-14.03,5.31,Idle,NoError,61.11,49.11,Idle,NoError,77,16,4,33,28,29,15239,-31124,-4042,10.3,0,0,0,50.78125,12.6953125,14.6484375,5,3.82,5,0
1420253594,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.27,-1.14,-0.87,0,0,0,0,0.31,0,-14.03,5.27,Idle,NoError,61.11,49.11,Idle,NoError,77,16,4,33,27,29,15279,-30898,-3846,10.3,0,0,0,50.78125,11.23046875,14.6484375,5.1,3.82,5,0
1420253595,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.16,-0.79,-0.84,0,0,0,0,0.3,0,-13.13,3.75,Idle,NoError,61.11,49.11,Idle,NoError,76,16,4,33,27,28,15301,-30652,-3672,10.3,0,0,0,50.78125,11.23046875,14.6484375,5,3.82,5,0
1420253596,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.1,-0.55,-0.83,0,0,0,0,0.3,0,-12.59,3.66,Idle,NoError,61.11,49.11,Idle,NoError,76,17,4,33,27,28,15319,-30446,-3468,10.3,0,0,0,50.78125,12.6953125,14.6484375,5,3.82,5,0
1420253597,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.05,-0.36,-0.81,0,0,0,0,0.29,0,-13.17,3.83,Idle,NoError,61.11,49.11,Idle,NoError,76,17,4,33,27,28,15341,-30233,-3278,10.3,0,0,0,50.78125,11.23046875,14.6484375,4.5,3.87,5,0
1420253598,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.02,-0.23,-0.8,0,0,0,0,0.27,0,-13.21,3.68,Idle,NoError,61.11,49.11,Idle,NoError,76,17,4,34,27,28,15372,-30031,-3078,10.3,0,0,0,50.78125,11.23046875,14.6484375,5.1,3.87,5,0
1420253599,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.01,-0.12,-0.8,0,0,0,0,0.25,0,-12.92,3.86,Idle,NoError,61.11,49.11,Idle,NoError,75,17,4,34,26,27,15402,-29824,-2868,10.3,0,0,0,50.78125,11.23046875,14.6484375,5.2,3.82,5,0
1420253600,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,-0.06,-0.79,0,0,0,0,0.24,0,-12.57,3.73,Idle,NoError,61.11,49.11,Idle,NoError,75,17,4,34,26,27,15413,-29628,-2672,10.3,0,0,0,50.78125,11.23046875,14.6484375,4.9,3.82,5,0
